,AWSSentiment,AWSMixed,AWSNegative,AWSNeutral,AWSPositive,GCPmagnitude,GCPscore,IBMlabel,IBMscore,id,Azurescore,realSentiment,text
261,POSITIVE,0.007188974414020777,6.291038152994588e-05,0.3693264424800873,0.6234216690063477,2.299999952316284,0.4000000059604645,positive,0.9106,261,0.9548165798187256,positive,"And so we're very bullish about what can happen in the higher-level services and we'll continue to build on that piece. But as I said, one of the key things is, architecturally, the way we build Azure, the way we build Office 365, the way we build our gaming cloud and the way we build even Dynamics are all pretty much one architecture."
262,NEUTRAL,0.01234989333897829,0.07401958853006363,0.5289697051048279,0.38466084003448486,0.4000000059604645,0.4000000059604645,neutral,0.0,262,0.7169601917266846,positive,"And you see that even in the way customers use it. So overall to your specific question on Azure, the growth will moderate as the numbers become big, and they've already become very big. But that said, we see plenty of opportunity for total gross margin growth in terms of dollars just because of the number of markets that we participate, in which we by the way, never participated in the old server world."
263,NEUTRAL,0.00794555339962244,0.0028279561083763838,0.8099700808525085,0.17925643920898438,1.600000023841858,0.5,positive,0.704646,263,0.9495115280151367,positive,"And, Walter, I think the way you see that show up is really in my conversation on FY 2019, to Satya's point, really we talked about that server product and KPI being high teens through FY 2019. We're really confident in double-digit growth in that PBP segment with the components of Office 365, Dynamics 365 and LinkedIn. So if you think about that as the primary components of our commercial cloud overall, we're certainly saying that it's a big business growing very fast at $6 billion not counting LinkedIn. At 58% growth, it certainly speaks to having a big base and a big growth number."
264,POSITIVE,0.0182942021638155,0.00025347224436700344,0.2199455201625824,0.7615068554878235,3.9000000953674316,0.4000000059604645,positive,0.742297,264,0.9439269304275513,positive,"On Azure, you're right. It will moderate through next year. But because of the scale at which it's operating, that's why you still see that server KPI remain at that high level even as the base grows. And so you will see also some different dynamics within that Azure revenue number. Satya mentioned the layers of Azure. If you think about the IaaS and PaaS numbers, I would expect to be on the higher end of growth rates. And some of the services that are more per-user like, like EMS within the Azure frame, you would expect that growth to moderate somewhat more quickly just because it's a per-seat business."
265,POSITIVE,0.008575010113418102,0.00010949624265776947,0.07933655381202698,0.9119789600372314,2.0999999046325684,0.20000000298023224,positive,0.698527,265,0.9571108818054199,positive,"You will actually over time see us be able to continue to add ARPU and growth in those segments. Think of it almost like an Office business. Internally, we call that component part of our Microsoft 365 Value. That's how we sell it externally even. And so hopefully, that helps give a little context to the number as well as our overall ability to continue to grow the sort of hybrid cloud opportunity high teens."
266,NEUTRAL,0.004907665308564901,0.003881379496306181,0.6896184682846069,0.30159255862236023,1.5,0.699999988079071,positive,0.90446,266,0.9370464086532593,neutral,Thanks Walter. We'll take the next question please.
267,POSITIVE,0.01098112016916275,0.001104900729842484,0.472535103559494,0.5153788924217224,2.200000047683716,0.20000000298023224,positive,0.704284,267,0.8394347429275513,neutral,Thanks Walter. We'll take the next question please.
268,NEUTRAL,0.00288322358392179,0.005939688999205828,0.9550033211708069,0.03617376089096069,0.10000000149011612,0.0,negative,-0.372119,268,0.5,neutral,Thank you. The next question is coming from the line of Phil Winslow with Wells Fargo. Please proceed with your question.
269,NEUTRAL,0.003863800782710314,0.0308284480124712,0.9554640054702759,0.009843750856816769,0.20000000298023224,0.0,negative,-0.293595,269,0.8356882333755493,negative,Let me start with a summary of Alphabet's consolidated financial performance for the quarter: our total revenues of $39.3 billion reflect a negative currency impact year-over-year of $724 million or $600 million after the impact of our hedging program.
270,NEUTRAL,0.00631366390734911,0.0009651764412410557,0.9604400396347046,0.03228118270635605,2.0999999046325684,0.0,positive,0.595799,270,0.8856632709503174,neutral,"Hey guys, thank you guys for taking my question and congrats on a great quarter. Satya, you touched on the synergies that you're seeing between new applications businesses and LinkedIn helping the two out. Wonder if you could talk just sort of high level and strategically about applications and enterprise applications in Azure, and how you kind of see the synergy potentially coming out between those, especially when you think about Azure AI and all the services, or kind of the question is, how important or how critical are applications like the growth that we're seeing in Dynamics, et cetera?"
271,POSITIVE,0.059554144740104675,0.01653215102851391,0.07819335907697678,0.8457203507423401,2.0999999046325684,0.5,positive,0.915698,271,0.938671886920929,positive,"One year in, Teams has rapidly become the hub for teamwork. More than 200,000 organizations in 181 markets use Teams from Maersk to General Motors. Teams is now enabled for a broad spectrum of calling and meeting room devices. Were also building AIpowered services into Teams. Weve integrated Microsoft Stream, our enterprise video service, into Teams for transcription and time coding of recorded meetings."
